"SourceRoot","RelativePath","FileName","Extension","SizeBytes","Category","LayerCandidate","FunctionalRole","ContainsArabicText","MissingFromActiveByName","SameHashAsActiveWorkspace","SameHashAsActiveCompiled","NamespaceCount","Namespaces","TypeCount","Types","MethodLikeMemberCount","UsingCount"
"EJLive_Enterprise_v3.4.0","EJLive.Client.WinForms/Services/RemoteCommandHandler.cs","RemoteCommandHandler.cs",".cs","25384","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","False","False","1","EJLive.Client.WinForms.Services","2","RemoteCommandHandler;Application","25","16"
"EJLive_Enterprise_v3.4.0","EJLive.Client.WinForms/Services/WindowsRemoteAccessService.cs","WindowsRemoteAccessService.cs",".cs","5872","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","False","False","1","EJLive.Client.WinForms.Services","2","RemoteAccessResult;WindowsRemoteAccessService","7","9"
"EJLive_Enterprise_v3.4.0","EJLive.Client.WinForms/Services/WindowsStartupService.cs","WindowsStartupService.cs",".cs","4710","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","False","False","1","EJLive.Client.WinForms.Services","3","StartupRegistrationResult;WindowsStartupService;CommandRun","5","6"
"EJLive_Enterprise_v3.4.0","EJLive.Core/App.config","App.config",".config","1497","Configuration/Data","Data/Core Layer","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Constants.cs","Constants.cs",".cs","18114","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","True","False","False","False","1","EJLive.Core","2","AppConstants;Colors","9","1"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Constants.cs.bak","Constants.cs.bak",".bak","8460","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/EJLive.Core.csproj","EJLive.Core.csproj",".csproj","4126","CSharp Project","Data/Core Layer","Original project file used for dependency and assembly mapping.","False","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/CommunicationProtocol.cs","CommunicationProtocol.cs",".cs","13460","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","False","False","1","EJLive.Core.Engine","3","CommunicationProtocol;MsgType;EJMessage","29","5"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/CommunicationProtocol.cs.bak","CommunicationProtocol.cs.bak",".bak","14714","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/FileWatcherEngine.cs","FileWatcherEngine.cs",".cs","15134","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","False","False","1","EJLive.Core.Engine","2","FileWatcherEngine;JournalFileEvent","16","8"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/FileWatcherEngine.cs.bak","FileWatcherEngine.cs.bak",".bak","22227","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/GhostRemoteEngine.cs","GhostRemoteEngine.cs",".cs","7664","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","False","False","1","EJLive.Core.Engine","1","GhostRemoteEngine","9","8"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/GhostRemoteEngine.cs.bak","GhostRemoteEngine.cs.bak",".bak","11393","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/ImageSyncEngine.cs","ImageSyncEngine.cs",".cs","7528","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","False","False","1","EJLive.Core.Engine","1","ImageSyncEngine","6","8"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/ImageSyncEngine.cs.bak","ImageSyncEngine.cs.bak",".bak","10661","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/JournalOutbox.cs","JournalOutbox.cs",".cs","10903","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","False","False","1","EJLive.Core.Engine","3","JournalOutbox;JournalOutboxItem;OutboxStatus","11","9"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/JournalOutbox.cs.bak","JournalOutbox.cs.bak",".bak","14020","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/JournalSyncTracker.cs","JournalSyncTracker.cs",".cs","7982","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Engine","1","JournalSyncTracker","14","7"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/JournalSyncTracker.cs.bak","JournalSyncTracker.cs.bak",".bak","6167","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/NetworkEngine.cs","NetworkEngine.cs",".cs","22169","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","False","False","1","EJLive.Core.Engine","1","NetworkEngine","22","9"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/NetworkEngine.cs.bak","NetworkEngine.cs.bak",".bak","18675","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/ReportExportEngine.cs","ReportExportEngine.cs",".cs","13076","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","False","False","1","EJLive.Core.Engine","1","ReportExportEngine","8","7"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/ReportExportEngine.cs.bak","ReportExportEngine.cs.bak",".bak","1528","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/ServerEngine.cs","ServerEngine.cs",".cs","23862","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","False","False","1","EJLive.Core.Engine","4","ServerEngine;ClientSession;FileReceiveState;ReceivedPacket","19","10"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/ServerEngine.cs.bak","ServerEngine.cs.bak",".bak","15471","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/TransactionAnalysisEngine.cs","TransactionAnalysisEngine.cs",".cs","22714","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","False","False","1","EJLive.Core.Engine","9","TransactionAnalysisEngine;NCR_Patterns;GRG_Patterns;WN_Patterns;TxType;TxResult;JournalSearchFilter;TransactionRecord;JournalAnalysisResult","12","8"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Engine/TransactionAnalysisEngine.cs.bak","TransactionAnalysisEngine.cs.bak",".bak","28037","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Models/ATMInfo.cs","ATMInfo.cs",".cs","14802","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","True","False","False","False","1","EJLive.Core.Models","10","ConnectionStatus;ATMStatus;ATMType;SyncStatus;AlertSeverity;JournalSyncState;ATMCardState;ATMInfo;AlertPayload;JournalSyncRecord","11","3"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Models/ATMInfo.cs.bak","ATMInfo.cs.bak",".bak","11051","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Models/JournalSyncModels.cs","JournalSyncModels.cs",".cs","8384","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","True","False","False","False","1","EJLive.Core.Models","7","JournalEntry;SyncStatusInfo;RemoteCommand;RemoteCommandType;CommandParameters;JournalDailyStats;LiveSyncProgress","1","2"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Models/JournalSyncModels.cs.bak","JournalSyncModels.cs.bak",".bak","3030","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Models/TransactionModels.cs","TransactionModels.cs",".cs","13121","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","True","False","False","False","1","EJLive.Core.Models","7","ATMStatsSummary;LiveTransactionEvent;DailySyncReport;AlertReport;AuditLogEntry;SystemUser;AppConfig","4","3"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Models/TransactionModels.cs.bak","TransactionModels.cs.bak",".bak","10850","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/packages.config","packages.config",".config","236","Configuration/Data","Data/Core Layer","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/packages.config.bak","packages.config.bak",".bak","0","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Properties/AssemblyInfo.cs","AssemblyInfo.cs",".cs","492","CSharp Source","Data/Core Layer","Preserved C# implementation requiring scenario comparison before promotion.","True","False","False","False","0","","0","","0","2"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Services/AlertManager.cs","AlertManager.cs",".cs","10034","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Services","1","AlertManager","13","6"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Services/AlertManager.cs.bak.bak","AlertManager.cs.bak.bak",".bak","3298","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Services/AuditLogger.cs","AuditLogger.cs",".cs","7181","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Services","3","AuditLogger;AuditEntry;AuditAction","15","5"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Services/DatabaseManager--2.bak","DatabaseManager--2.bak",".bak","19390","Reference Artifact","Data/Core Layer","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Services/DatabaseManager.cs","DatabaseManager.cs",".cs","20434","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","False","False","1","EJLive.Core.Services","1","DatabaseManager","18","19"
"EJLive_Enterprise_v3.4.0","EJLive.Core/Services/RoleBasedAccess.cs","RoleBasedAccess.cs",".cs","7819","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Services","5","RoleBasedAccess;UserSession;LoginResult;UserRole;Permission","6","3"
"EJLive_Enterprise_v3.4.0","EJLive.Installer.WinForms/app.config","app.config",".config","524","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Installer.WinForms/app.config.bak","app.config.bak",".bak","0","Reference Artifact","Reference/Future Development","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Installer.WinForms/app.manifest","app.manifest",".manifest","872","Reference Artifact","Reference/Future Development","Reference artifact retained for future analysis.","False","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","EJLive.Installer.WinForms.csproj",".csproj","4243","CSharp Project","Project Structure","Original project file used for dependency and assembly mapping.","True","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj.bak","EJLive.Installer.WinForms.csproj.bak",".bak","2918","Reference Artifact","Reference/Future Development","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Installer.WinForms/InstallerForm.cs","InstallerForm.cs",".cs","16970","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","False","False","False","False","1","EJLive.Installer.WinForms","1","InstallerForm","21","10"
"EJLive_Enterprise_v3.4.0","EJLive.Installer.WinForms/InstallerForm.Designer.cs","InstallerForm.Designer.cs",".cs","17181","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","False","False","False","False","1","EJLive.Installer.WinForms","1","InstallerForm","1","0"
"EJLive_Enterprise_v3.4.0","EJLive.Installer.WinForms/packages.config","packages.config",".config","236","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Installer.WinForms/packages.config.bak","packages.config.bak",".bak","0","Reference Artifact","Reference/Future Development","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Installer.WinForms/Program.cs","Program.cs",".cs","349","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","False","False","False","False","1","EJLive.Installer.WinForms","1","Program","0","2"
"EJLive_Enterprise_v3.4.0","EJLive.Installer.WinForms/Properties/AssemblyInfo.cs","AssemblyInfo.cs",".cs","438","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","True","False","False","False","0","","0","","0","2"
"EJLive_Enterprise_v3.4.0","EJLive.Monitor/App.config","App.config",".config","1497","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Monitor/EJLive.Monitor.csproj","EJLive.Monitor.csproj",".csproj","3462","CSharp Project","Project Structure","Original project file used for dependency and assembly mapping.","False","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Monitor/MonitoringDashboard.cs","MonitoringDashboard.cs",".cs","27470","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","True","False","True","True","1","EJLive.Monitor","1","MonitoringDashboard","22","9"
"EJLive_Enterprise_v3.4.0","EJLive.Monitor/MonitoringDashboard.Designer.cs","MonitoringDashboard.Designer.cs",".cs","1058","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","False","False","True","True","1","EJLive.Monitor","1","MonitoringDashboard","1","0"
"EJLive_Enterprise_v3.4.0","EJLive.Monitor/packages.config","packages.config",".config","236","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Monitor/Properties/AssemblyInfo.cs","AssemblyInfo.cs",".cs","448","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","True","False","True","True","0","","0","","0","2"
"EJLive_Enterprise_v3.4.0","EJLive.Monitoring.WinForms/app.config","app.config",".config","654","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","EJLive.Monitoring.WinForms.csproj",".csproj","3953","CSharp Project","Project Structure","Original project file used for dependency and assembly mapping.","True","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj.bak","EJLive.Monitoring.WinForms.csproj.bak",".bak","3151","Reference Artifact","Reference/Future Development","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Monitoring.WinForms/MainDashboardForm.cs","MainDashboardForm.cs",".cs","26706","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","True","False","False","False","1","EJLive.Monitoring.WinForms","1","MainDashboardForm","32","18"
"EJLive_Enterprise_v3.4.0","EJLive.Monitoring.WinForms/MainDashboardForm.cs.bak","MainDashboardForm.cs.bak",".bak","13124","Reference Artifact","Reference/Future Development","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Monitoring.WinForms/MainDashboardForm.Designer.cs","MainDashboardForm.Designer.cs",".cs","22447","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","False","False","False","False","1","EJLive.Monitoring.WinForms","1","MainDashboardForm","1","0"
"EJLive_Enterprise_v3.4.0","EJLive.Monitoring.WinForms/packages.config","packages.config",".config","236","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Monitoring.WinForms/packages.config.bak","packages.config.bak",".bak","0","Reference Artifact","Reference/Future Development","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Monitoring.WinForms/Program.cs","Program.cs",".cs","354","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","False","False","False","False","1","EJLive.Monitoring.WinForms","1","Program","0","2"
"EJLive_Enterprise_v3.4.0","EJLive.Monitoring.WinForms/Properties/AssemblyInfo.cs","AssemblyInfo.cs",".cs","454","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","True","False","False","False","0","","0","","0","2"
"EJLive_Enterprise_v3.4.0","EJLive.Server.WinForms/app.config","app.config",".config","1101","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Server.WinForms/ATMCardPanel.cs","ATMCardPanel.cs",".cs","7546","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","True","False","False","False","1","EJLive.Server.WinForms","1","ATMCardPanel","4","7"
"EJLive_Enterprise_v3.4.0","EJLive.Server.WinForms/ATMDetailDrawerForm.cs","ATMDetailDrawerForm.cs",".cs","20397","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","True","False","False","False","1","EJLive.Server.WinForms","3","ATMDetailDrawerForm;FaultRow;EjLogLoadResult","14","16"
"EJLive_Enterprise_v3.4.0","EJLive.Server.WinForms/ATMDetailDrawerForm.Designer.cs","ATMDetailDrawerForm.Designer.cs",".cs","870","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","True","False","True","True","1","EJLive.Server.WinForms","1","ATMDetailDrawerForm","1","0"
"EJLive_Enterprise_v3.4.0","EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","EJLive.Server.WinForms.csproj",".csproj","4136","CSharp Project","Project Structure","Original project file used for dependency and assembly mapping.","False","False","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0","EJLive.Server.WinForms/EJLive.Server.WinForms.csproj.bak","EJLive.Server.WinForms.csproj.bak",".bak","3862","Reference Artifact","Reference/Future Development","Reference artifact retained for future analysis.","False","True","False","False","0","","0","","0","0"
