"SourceRoot","Project","DependencyType","Include","Version"
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","ProjectReference","..\EJLive.Shared\EJLive.Shared.csproj",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","ProjectReference","..\EJLive.Client.WinForms\EJLive.Client.WinForms.csproj",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","ProjectReference","..\EJLive.Server.WinForms\EJLive.Server.WinForms.csproj",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System.Core",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System.Drawing",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Installer.WinForms/EJLive.Installer.WinForms.csproj","AssemblyReference","System.Windows.Forms",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","ProjectReference","..\EJLive.Core\EJLive.Core.csproj",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","ProjectReference","..\EJLive.Shared\EJLive.Shared.csproj",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System.Core",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System.Drawing",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System.Windows.Forms",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Monitoring.WinForms/EJLive.Monitoring.WinForms.csproj","AssemblyReference","System.Windows.Forms.DataVisualization",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","ProjectReference","..\EJLive.Core\EJLive.Core.csproj",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","ProjectReference","..\EJLive.Shared\EJLive.Shared.csproj",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Core",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Drawing",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.IO.Compression",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.IO.Compression.FileSystem",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Windows.Forms",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Core",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Data",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Drawing",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Windows.Forms",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Xml",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Xml.Linq",""
"ChatGPT_LatestWorkspace","EJLive_Enterprise_20260510_latest_workspace/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","Microsoft.CSharp",""
