"SourceRoot","Project","DependencyType","Include","Version"
"Coder01 (2)","Coder01/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","Microsoft.VisualBasic",""
"Coder01 (2)","Coder01/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System",""
"Coder01 (2)","Coder01/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Core",""
"Coder01 (2)","Coder01/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Data",""
"Coder01 (2)","Coder01/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Drawing",""
"Coder01 (2)","Coder01/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Windows.Forms",""
"Coder01 (2)","Coder01/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Xml",""
"Coder01 (2)","Coder01/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Xml.Linq",""
"Coder01 (2)","Coder01/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","Microsoft.CSharp",""
"Coder01 (2)","Coder01/EJLive.Server.WinForms/EJLive.Server.WinForms.csproj","AssemblyReference","System.Data.SQLite",""
"Coder01 (2)","Coder01/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System",""
"Coder01 (2)","Coder01/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Core",""
"Coder01 (2)","Coder01/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Data",""
"Coder01 (2)","Coder01/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Drawing",""
"Coder01 (2)","Coder01/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Windows.Forms",""
"Coder01 (2)","Coder01/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Xml",""
"Coder01 (2)","Coder01/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","System.Xml.Linq",""
"Coder01 (2)","Coder01/EJLive.Shared/EJLive.Shared.csproj","AssemblyReference","Microsoft.CSharp",""
